ID_Cliente,Edad,Ingresos_Mensuales,Tipo_Empleo,Años_Empleo,Puntuacion_Crediticia,Deuda_Actual,Monto_Prestamo_Solicitado,Ratio_Deuda_Ingresos,Apto_Prestamo
256,30,717944.2326081814,Desempleado,20.542381689356006,732,485082.9188101132,424481.90616639354,0.675655429458471,0
257,47,2787500.0,Informal,1.5033018972719208,759,72812.59552979049,2230000.0,0.026121110503960713,1
258,27,1620875.8164821947,Desempleado,17.48693915561699,603,230905.839246884,339096.5823596373,0.1424574522606066,0
259,39,923994.8305987822,Informal,2.8214297415654244,635,225731.76413799537,351685.38792114705,0.2442998127940965,0
260,42,1278353.0721707423,Formal,2.13486472639357,506,467869.56367231515,420214.80381460517,0.3659940073346376,0
261,25,1737801.1065808781,Formal,0.25830642606752446,597,53264.22686643936,629565.4571883106,0.03065035847009942,0
262,34,1365416.925107936,Informal,0.2710416837253274,699,1992098.0835667534,440698.44084744196,1.4589668891128462,0
263,18,1720878.8543431393,Formal,5.888460209788519,779,485100.0440194599,757200.9018260111,0.2818908738376142,0
264,24,829543.5488520926,Informal,3.0617913977190954,539,371240.70111839124,341780.3599359479,0.44752406505011993,0
265,32,1430662.3773208852,Informal,1.2842878401807567,613,764891.7197987506,279406.2019887598,0.5346416680301029,0
266,22,648301.0400566844,Formal,4.7592049292871925,634,1725366.4066072474,226865.0015238561,2.661366093838735,0
267,51,1243393.2016116967,Informal,1.4575008823830735,510,615330.5055050282,183401.07464339174,0.49488006264424766,0
268,20,836526.8217618137,Informal,4.3093886271036554,709,649891.9037249853,430276.4863620402,0.7768930855752413,0
269,30,910002.5790432064,Formal,2.225257667094912,577,366544.4867716195,479609.5556380654,0.4027949977427659,0
270,36,2438794.1431964827,Formal,8.673651739398307,630,302950.3262229219,406565.0698432786,0.12422136040799675,0
271,49,2268484.9510665787,Formal,8.593367431283085,604,239746.00939477456,1038118.6898389604,0.10568551899894801,0
272,20,1782516.600642961,Formal,3.2442200837088957,571,187608.71399650138,1030168.4464944932,0.1052493502326038,0
273,46,761321.7158339677,Autónomo,2.160219394899083,649,206794.8025907667,471566.9141521074,0.27162603967527627,0
274,35,1122157.1964622035,Formal,2.251474024364912,628,129962.72837343851,227352.56144576377,0.11581508257770722,0
275,25,2410914.1138103767,Informal,8.192133421825595,612,317198.2155418841,419939.20437287376,0.13156761318243806,0
276,39,1411023.8600456812,Formal,1.9888203081482578,577,102860.07561889829,413043.04238303367,0.07289747433155967,0
277,36,2787500.0,Formal,1.1726618780401754,681,382327.83465778764,401374.5463604387,0.1371579675902377,0
278,28,1600179.8763255172,Autónomo,0.44245330864340743,815,326100.44713015936,393311.9454683104,0.2037898688483583,1
279,35,1446984.4253408615,Informal,3.143291311554214,663,370736.50769681844,402112.1603186238,0.25621319843127216,0
280,31,1126256.041098868,Formal,3.290175432324232,749,232094.538118538,459524.24091383774,0.20607617597512506,1
281,36,1405267.3625670252,Formal,9.191385465563265,510,2882574.6189502813,405731.63922646403,2.0512641905271565,0
282,41,1218014.662926526,Formal,1.2502534699439356,665,866721.7661907389,618702.0139399137,0.7115856586720105,0
283,50,1872943.8872877622,Formal,2.3981795446533662,540,139974.06136915286,667571.7407556677,0.07473478640721659,0
284,22,2120831.6178381788,Informal,8.26187683183126,502,393721.7890701469,353590.67533011665,0.18564500159210104,0
285,56,887330.639725511,Formal,8.675674960755783,576,218553.8810896893,1052575.362520246,0.24630489617409954,0
286,18,675596.4485170408,Formal,2.4275040713585487,769,164432.6511504266,341528.5756626611,0.24338886255450623,0
287,33,524848.5361333131,Formal,3.0728263731820924,745,130919.997401048,248281.25502906495,0.24944338868803462,0
288,40,1694610.2771143285,Autónomo,1.8069006287531841,674,452681.39833159384,674418.9727096534,0.2671300914700243,0
289,37,757125.5576433074,Desempleado,13.482205126989522,496,207611.9505738577,370464.8009824832,0.2742107282972828,0
290,28,447988.2966115996,Formal,0.6314669130403348,630,658599.1612363299,654654.9079551137,1.470125818503976,0
291,32,1596392.5512246836,Informal,13.571555523709794,680,670674.8402572714,167608.0474629549,0.42011899876553455,0
292,30,2787500.0,Formal,5.757952669500003,667,875133.9402517243,1118440.3778725287,0.31394939560599977,0
293,29,1310516.9401327956,Formal,3.7918659851665666,465,184189.68867963547,780245.9631557919,0.14054735428370074,0
294,43,1999110.862897625,Informal,0.16602135752814146,560,466562.8822637611,263281.61236264254,0.23338519685071307,0
295,38,1369398.7915077684,Autónomo,3.2274663257359943,643,520794.1359935097,266153.6946646823,0.3803085990897454,0
296,28,1251086.4068676543,Desempleado,2.619116181453349,703,240017.57672043954,1286390.4253068373,0.19184732197784138,1
297,43,2081305.5548823418,Informal,0.8790270372663538,430,194882.4408622898,385589.19905141165,0.09363470942799973,0
298,38,1136916.5916824418,Formal,5.341525194576521,633,1032048.9175155191,367370.2073410975,0.9077613301326384,0
299,43,1502534.4009453151,Informal,17.72838368881519,664,392243.9597760393,179546.90020150112,0.26105489466947324,0
300,41,1543891.2713780652,Formal,4.129837685176118,734,522076.5919885184,467815.22544592875,0.3381563207637782,0
301,26,941210.8438539739,Informal,6.272003882624176,719,188139.492915394,497503.55182325986,0.19989091088774502,1
302,29,2158639.799105819,Formal,0.35452949668158545,708,142470.89781651457,797282.4852738661,0.06600031087888346,1
303,42,1204394.8571746768,Informal,2.7035641137150757,570,224532.85354289072,276973.9031355544,0.1864279411401755,0
304,41,900850.9577004918,Formal,0.6185191239833109,459,306685.22884797875,260686.64892364806,0.3404394769483535,0
305,34,1718947.2641537706,Formal,4.744015841541465,610,158805.9274767406,698506.0364808931,0.09238557272140631,0
306,36,838805.1292708835,Autónomo,13.942140179522912,750,332202.7626975829,922260.331536769,0.3960428365362337,0
307,47,1333154.1882570358,Formal,5.420260016915131,789,102584.1305652558,254140.26214527682,0.07694843662410435,1
308,29,1308521.1777504075,Informal,0.39956342567061587,721,152719.61887578492,957398.3432453736,0.11671161420431765,1
309,40,2262351.838832625,Formal,2.1899379219915143,692,535004.2834765052,568063.6226054808,0.23648146777760604,0
310,32,1666634.3646580721,Formal,3.999914802101498,687,510448.7515162629,962337.4539349027,0.3062751868919893,0
311,32,1298154.5079008057,Formal,2.5809311318943373,594,254251.29893321192,538265.7097719116,0.19585596120168441,0
312,45,1978502.5595670068,Formal,8.968126358031533,636,164055.02063141318,157957.11064925132,0.08291878109438304,0
313,43,2634150.9249394187,Autónomo,8.428113401910903,816,162951.79053971672,516708.46200479695,0.061861220250113175,1
314,43,1737352.2851625273,Formal,4.7315725948509915,555,257584.83120157832,947222.873773431,0.14826286723851262,0
315,48,1321322.9054846186,Desempleado,2.337696901076391,811,525210.8619265336,356591.0096437117,0.3974886530358779,0
316,35,682180.5021536751,Informal,1.4741133548511467,617,640602.323033934,459197.32465128193,0.9390510590841034,0
317,41,771746.0717988099,Formal,0.559544650176805,782,236291.13431745832,510502.6106802256,0.30617730747459915,0
318,31,1128449.7337574912,Informal,2.191731722567041,509,149185.75112694365,130804.7251538492,0.13220416174869187,0
319,38,969185.7672989598,Informal,2.6651219939284987,708,403480.2041157746,1285799.8962943535,0.4163084289199174,0
320,33,1197183.2123135536,Informal,5.632326925124914,576,187947.4495583589,355233.2668432105,0.15699138413004549,0
321,35,1352266.5200147496,Formal,5.367059868281256,508,232725.58957762475,717899.9540459571,0.1721003856363214,0
322,40,1713098.1299076194,Formal,0.36343489389965566,671,845839.9377884172,533848.4169427009,0.4937486785033324,0
323,26,1268972.777921292,Autónomo,2.5147776669135355,750,596821.2647655384,1045522.4917125532,0.4703184143502219,0
324,55,1676499.4315358205,Autónomo,1.003113227188961,565,373612.4006583976,682997.0665059489,0.22285268556049306,0
325,24,1357567.280062443,Autónomo,0.8528308464195054,500,137317.20010119307,495714.60479982273,0.10114946206929573,0
326,22,489546.33814942266,Formal,8.78105870859818,640,387848.3748579406,356632.1851891803,0.7922608027752398,0
327,46,821839.160982157,Informal,0.2140950231550728,641,703801.9412464054,830798.9714896663,0.8563743061419845,0
328,42,1223130.2458769898,Formal,2.7165966613329324,704,257158.67672462907,218490.3505585352,0.21024635568573088,1
329,41,717924.9473954154,Formal,0.9208382334480892,744,861277.4917378168,770013.2430547397,1.1996762264112357,0
330,41,1774327.523126228,Formal,10.573487596197598,644,826796.4897647308,321803.1835826824,0.46597737959222957,0
331,34,2787500.0,Informal,4.07138482603557,835,1071966.2544406503,1042737.0712685091,0.38456188500113014,0
332,26,2417751.683157776,Formal,1.315797039000406,672,414182.6533270858,604325.0857981164,0.17130901250625138,0
333,35,1181441.9576662446,Formal,3.4900678830690413,615,504622.7242772742,769333.3704917094,0.42712443129587013,0
334,28,2769924.862438877,Autónomo,6.574267822364975,488,900155.9097709665,580829.30020334,0.32497484750484995,0
335,44,1415936.0821584566,Formal,15.864496757970013,623,457516.35628382594,232124.52091559608,0.3231193569037289,0
336,33,1110615.2492520213,Formal,1.2451666157664185,616,235514.62280407982,362526.62563920947,0.212057796759674,0
337,26,967302.3098727965,Formal,10.865762977530828,746,244363.50566678465,780283.3883835828,0.25262371770715536,1
338,31,1130005.2544723584,Autónomo,13.613594879810318,696,395292.24306754774,605945.7205536495,0.3498145176786142,0
339,39,1082603.4224089617,Informal,12.409787685418447,532,135536.89406844098,1006221.4503296955,0.12519533123851598,0
340,29,1431417.535900277,Formal,5.044968972670079,667,302583.0056923474,682047.828297418,0.21138696299542017,0
341,26,1424390.6617161825,Autónomo,4.968838365187657,717,720697.7661210684,343817.6941340674,0.5059691736905471,0
342,37,1316504.5235748652,Autónomo,2.580955236241663,802,72150.85848424204,374439.5723786858,0.05480486940395922,1
343,37,1635463.4352243564,Formal,6.979660926578272,738,979237.6402572233,586939.1774880033,0.5987523897915146,0
344,29,2384001.225669804,Informal,3.7888980596113253,726,733845.7323835312,175289.77652288065,0.3078210382116525,0
345,30,2113265.1030857097,Informal,5.657300669910428,656,242451.48984421065,1287147.0334116693,0.11472838381242001,0
346,37,625632.6768542004,Informal,2.7970856970137055,688,489316.9598152707,695294.7605296328,0.7821154135932429,0
347,20,366592.8521243655,Formal,6.574455979103181,774,335237.8528523394,1029655.7497951566,0.9144691472015144,0
348,20,2097229.276773324,Autónomo,8.699769781963521,516,791262.7898817983,252942.0808138687,0.37728959758715064,0
349,27,663662.0477693927,Informal,0.7916752741484376,615,665484.3221174391,1038720.642579117,1.0027457865854634,0
350,32,1174772.3979804679,Formal,8.946703451395797,572,125535.34763040017,1701408.9124777932,0.1068592927840371,0
351,38,732274.8282195007,Formal,3.8858681584589765,687,504577.05776550487,288018.10007553326,0.6890542161504656,0
352,49,533907.277437096,Formal,9.310885282174668,773,289656.976152301,819884.4377766752,0.5425229967696552,0
353,43,1723209.4132046488,Formal,2.8220261254884176,590,354468.56892735447,557809.4829508795,0.20570254909886435,0
354,33,1921362.761882039,Informal,2.382446965136942,410,200921.9549626314,257558.16528822103,0.10457262883861745,0
355,34,985310.8789774637,Formal,12.329093890356795,608,1137209.6073063542,713301.7119050903,1.15416325097976,0
356,24,359851.4325257254,Formal,1.4462115619560123,741,692757.5993408414,845784.0827981513,1.9251211381277937,0
357,34,1000334.9578926691,Informal,9.296306291709906,703,199297.17744738053,412773.58694231237,0.19923044363782408,1
358,32,1598969.1312551775,Formal,3.308441917498218,692,131421.46576978694,998666.3745496046,0.0821913714285542,0
359,38,627508.1258777766,Desempleado,3.6087152910890263,622,255357.88655294786,242276.7820164794,0.4069395694211064,0
360,26,1440711.4957330825,Formal,1.8442312989449157,522,453406.34481461893,264035.7287357444,0.31471002081781163,0
361,40,1304477.0093709445,Formal,4.255350505635326,701,395749.3159742273,596906.9276341709,0.3033777622229378,0
362,50,1756113.0558335343,Formal,1.9667776021999341,566,804185.413908842,564621.2443221493,0.4579348756832387,0
363,33,1395492.3752124005,Formal,0.2003062856136337,850,581482.388455378,389621.5015863589,0.41668618100967675,0
364,39,808093.6331950821,Formal,1.5872615752575572,707,659403.2092797081,835691.6633598111,0.8159985207067229,0
365,41,2391074.572362118,Informal,0.03199738222914365,591,420496.29145133094,726987.7740774491,0.17586080179671143,0
366,30,1214329.8239894335,Desempleado,19.16485480076762,588,126485.51155177383,856224.0125431472,0.10416075521906513,0
367,37,1296677.023464553,Formal,16.869936262375717,640,291677.2572977566,524211.0055733523,0.2249421035613269,0
368,35,824336.174423896,Informal,2.5139177196934486,626,702538.1441837891,753517.7973202488,0.8522471365214224,0
369,35,1053181.9395624148,Informal,6.516587890408427,761,322650.86638713226,446142.02892023866,0.30635814598301037,0
370,27,844556.0020484687,Autónomo,2.1217574292857035,668,475706.05768165406,1556775.3045931451,0.563261709736039,0
371,35,1205608.1108714903,Formal,5.55990360274469,576,267605.27997186495,371366.5641234761,0.22196705343863588,0
372,39,2787500.0,Formal,8.184817523676712,839,162677.31654232106,1597365.8664508094,0.058359575441191414,1
373,49,661997.5357178553,Formal,14.664373762425988,654,306830.67086950794,567310.3320716918,0.46349216472050403,0
374,44,586651.9453974993,Informal,2.5558973972415764,726,415287.1005896409,280257.0053840417,0.7078935028643837,0
375,56,2742972.783332997,Autónomo,7.646160312407585,589,211379.580276694,1104891.2342658127,0.07706222298707822,0
376,27,1183877.7593707542,Formal,1.5457438820776304,686,283621.0477326213,593723.1881514852,0.23956953789162272,0
377,43,940748.6887004692,Formal,23.19482619614794,681,173297.99206364978,853226.0792476522,0.18421284466847362,0
378,36,2210921.6606958834,Autónomo,0.13053725868436594,461,732239.9947180792,1028020.5772609365,0.33119219361558383,0
379,56,971075.9028860157,Autónomo,4.625759462519728,850,272194.7626608812,660132.3072147112,0.2803022522255207,0
380,26,2787500.0,Desempleado,5.3867886040240585,779,924789.1459066581,414611.55959314306,0.3317629222983527,0
381,26,1844890.7499179922,Informal,5.824490590486503,610,975314.8821859595,908067.9332605202,0.5286572563873029,0
382,29,1029940.8999028129,Formal,0.6413694948500309,539,316051.3512255978,557710.6374850117,0.30686357950773774,0
383,18,2787500.0,Informal,13.946012527945165,684,165128.30318406806,785555.7370849632,0.05923885316020379,0
384,29,971027.6497373034,Informal,0.9994750205818287,658,77673.05114905405,189918.91471992017,0.07999056584029024,0
385,27,1905043.440894247,Formal,4.874281012770188,685,119367.97255866161,697117.0717327242,0.06265892419893011,0
386,36,1526692.1724085975,Informal,1.259490644510413,669,127862.12080591838,405114.43824535905,0.0837510816631723,0
387,38,2520173.5561312092,Informal,1.8351880931945868,700,877928.9069655725,1274255.4445039246,0.34836049478802816,0
388,53,2787500.0,Formal,3.953342975723864,794,362750.0721375048,761283.7684703511,0.13013455502690754,1
389,44,1335704.9440559514,Informal,2.699499559696459,706,439377.98067200056,628534.7873243875,0.3289483823708864,0
390,29,901899.838172479,Informal,0.873109979039669,545,70692.69002700015,710960.945989193,0.07838197440000085,0
391,26,1654407.9280206372,Desempleado,0.937292053855441,786,144612.88000761464,338404.55122765084,0.08741065462653581,1
392,39,936692.1877897546,Formal,2.707668195564177,814,622406.0685643358,1255251.0213766133,0.6644723599467428,0
393,21,2787500.0,Formal,7.079295169368647,850,408862.4364363942,1508917.3902075973,0.14667710724175576,0
394,53,1407372.9231850412,Informal,11.412179631090616,537,301748.2874259705,678523.5981881138,0.2144053523092377,0
395,46,1095045.9767395363,Formal,0.439391466498047,674,496720.0216230817,1234799.9938174668,0.4536065445416725,0
396,30,1441662.957479011,Informal,2.496988423583337,441,1051208.0902061483,419426.54279123957,0.729163557094067,0
397,18,670248.9832544838,Informal,0.5281670073437332,705,286548.3133987715,374243.15013576316,0.42752517431268267,0
398,48,808681.6957339694,Formal,0.08365838868808263,595,351143.77024127473,569025.2889546601,0.43421753218065895,0
399,33,2395672.727919562,Informal,5.419387148993198,842,382777.8223976713,692932.7984250716,0.15977884538932047,1
400,47,946494.6000247699,Informal,4.612165814772763,572,1784892.7783531446,457816.8268371617,1.8857928807057471,0
401,19,778802.0560940295,Formal,0.8897702242621857,481,76944.73943074995,729490.6847498417,0.09879883961356664,0
402,29,1719070.0950223536,Autónomo,1.3316439793397283,602,539635.0026058822,649795.2052318507,0.3139109941871598,0
403,35,2378117.4879825874,Autónomo,0.11996652324404326,452,308670.7903138486,338427.23822069966,0.12979627452119752,0
404,35,1883127.166278844,Informal,9.007449453855672,725,497391.3236926517,722602.3075159339,0.26413050196473054,1
405,30,2162967.1699432028,Informal,18.382896273127106,443,211130.42949628088,858534.2928299644,0.09761148131611491,0
406,41,900378.1670034301,Formal,0.7277858481349543,652,323229.09943267266,607405.8368491691,0.358992600307512,0
407,24,645681.9670852844,Autónomo,1.3164123188918735,442,550388.4409370557,992062.9420955505,0.8524141434855314,0
408,33,2784654.9000934144,Informal,10.140303165636087,617,2956241.6280854684,303311.58382182266,1.0616186687931413,0
409,36,1118643.9653190488,Informal,13.049887246049575,814,588903.428703094,704464.3412692784,0.5264440223705428,0
410,40,1159559.994072835,Autónomo,2.7204246914178967,686,184747.67237132706,310542.9292080975,0.15932566949159732,0
411,42,2553727.85833747,Formal,0.25974371557295006,563,248639.760055829,319392.8418269333,0.0973634521172897,0
412,23,1735980.0611045936,Autónomo,0.20094344265427083,646,243531.6719561864,406667.9832139807,0.14028483241980824,0
413,19,1651032.7677813626,Formal,4.265991271765617,651,95172.08354564323,348080.0254567368,0.05764397012757917,0
414,47,2787500.0,Formal,2.4952685018443055,697,265489.089420786,423886.01814560045,0.09524272266216538,0
415,38,952845.9943706342,Formal,0.1453546083980355,513,558702.5590632732,500890.41668008396,0.5863513751057985,0
416,27,2090445.4766227943,Desempleado,4.376372488848828,709,137095.03839228358,847287.2256046169,0.06558173361869575,1
417,50,1352512.1139140204,Autónomo,0.056834478312091166,379,696853.1746733807,474794.9297546305,0.5152287861265543,0
418,36,1503436.1656291978,Informal,7.741054610960924,587,470633.30932159757,252307.76952213992,0.3130384382662728,0
419,46,2787500.0,Informal,1.829535884361161,601,200071.25021657368,985842.3235802852,0.071774439539578,0
420,35,1694478.4664526538,Informal,0.20545391887733705,713,302949.5025688663,366836.9372054684,0.17878628059705187,1
421,55,1720483.1722201249,Autónomo,4.437936002857341,652,1023990.1075089583,541369.6351341439,0.5951758924718766,0
422,52,2247257.9735191055,Formal,2.5348687125828055,509,558983.7198468888,696961.9072337113,0.24874034331338707,0
423,32,1095247.933757762,Formal,18.210058226649917,551,336563.0286210532,616012.7815179239,0.307293917886077,0
424,44,864030.0698328073,Formal,3.9284911389096386,669,283229.7930391164,963480.5271300904,0.32780085199340614,0
425,41,779620.9249562841,Informal,1.6095679171834023,642,352927.70310322376,708368.242517871,0.45269141938822843,0
426,48,491781.302338333,Informal,6.179706380335598,592,233785.116758889,362421.4327221955,0.47538431340777326,0
427,25,2787500.0,Formal,1.5837833771435088,601,76654.79999223076,1656966.1526468724,0.027499479817840632,0
428,41,757185.4639584799,Formal,11.729722948735802,719,1397110.4479526496,614389.5879558297,1.8451363826356546,0
429,45,1176836.9801501294,Autónomo,2.347794404863573,598,372920.1713863783,517905.2912008939,0.31688345767211085,0
430,18,1144594.5574350345,Formal,3.9910782807304046,641,442013.2969197567,902731.543198159,0.38617455766195596,0
431,23,1532898.6336466148,Informal,0.25948371804906173,850,321212.0364188034,631556.8593518983,0.20954551681912037,0
432,18,1976496.300881102,Desempleado,2.776685604582263,507,199947.55737938028,680669.3142932376,0.1011626266592281,0
433,32,2021205.0038451443,Formal,8.929787854022802,464,293679.7074113328,1938276.5920721944,0.14529931741344196,0
434,42,982080.8978172946,Formal,8.190442374357614,728,109186.84030618449,485850.9012143508,0.11117906941154812,1
435,50,1209124.1675410124,Informal,1.270066785346775,582,1646813.4022231887,475602.3264073462,1.36198865793271,0
436,35,1513987.806538267,Autónomo,1.281427847696821,618,140960.32681398722,590962.0247033577,0.09310532502655552,0
437,51,1160802.4844088343,Informal,8.499694460871767,571,162432.16701646734,952624.179922179,0.13993092640492558,0
438,21,2787500.0,Desempleado,13.324840065913936,624,245784.57392021042,262485.4070350847,0.08817383817765397,0
439,18,1680253.3771113663,Formal,0.5010961143187671,809,824098.3560833407,208655.49811646165,0.4904607646140264,0
440,34,1898180.923648437,Informal,2.9897181178911145,730,337914.59263873956,415675.48347094125,0.17802022369355813,1
441,38,1831064.991719096,Informal,2.058328553094283,736,140800.19411025447,246287.86230950875,0.07689524661714173,1
442,34,2363619.3205857486,Autónomo,10.227653561256954,508,804864.3324506704,450810.38989027933,0.3405219806086245,0
443,18,1439028.0282222931,Formal,0.43610198332734024,534,557987.9227434404,716739.4256039566,0.3877533389205436,0
444,34,687317.5626704892,Autónomo,1.1857429694568054,366,487622.40671619726,357125.789606821,0.7094572191951555,0
445,21,1605284.6643311328,Informal,6.981083881060721,569,552056.7496820916,273157.6811138242,0.34389959734158104,0
446,41,949118.7837127538,Formal,0.2632808448768751,745,1787709.0342630195,577166.6718713146,1.8835461534855271,0
447,38,1009190.7631105827,Formal,3.3916414309481366,701,1544110.5165407392,858111.6726667703,1.5300482059322438,0
448,25,1762334.1206125442,Autónomo,2.9179407671138495,627,206838.05404560035,238883.45190904234,0.11736597029268689,0
449,29,2441465.958720895,Formal,2.035340803969688,647,1042478.5464705639,840148.5340767379,0.42698876990147644,0
450,24,1328556.3669044785,Formal,2.5091007693553884,581,437402.844927456,838920.2138336409,0.32923168020834503,0
451,34,1533992.2215466807,Formal,3.7744809074023227,670,474377.75267082534,898300.867917603,0.3092439101109155,0
452,44,2787500.0,Autónomo,0.8799126053415917,726,102314.07995114657,1025261.1204323311,0.036704602673057064,1
453,25,1482653.9860617374,Informal,4.243112266340942,488,296891.5271966648,1676509.8909731288,0.2002433001817744,0
454,40,2787500.0,Informal,8.18487627548699,679,189361.96956764368,466573.92685799696,0.06793254513637441,0
455,29,1744053.4077867258,Formal,7.1389356067275,743,597215.5180426305,588895.231944918,0.34242960414871765,0
456,27,545024.651274836,Informal,0.835588052049445,608,707963.9893146489,452706.1713699464,1.2989577400924726,0
457,33,1915785.91225223,Informal,0.808181711588561,720,78295.99355885031,558051.3178982708,0.040868863821429936,1
458,24,1590480.7330658955,Autónomo,1.5610650034924265,850,329380.1236226716,1199786.8333871844,0.20709469582051515,0
459,29,2505112.147446463,Autónomo,2.23983887036828,639,733582.4026010621,284563.16823148745,0.2928341564862974,0
460,23,1840519.3763910464,Formal,2.62509251776947,689,293524.64525546686,362468.5338125879,0.15947924755403556,0
461,54,1226579.1721793744,Informal,5.692442665775756,576,557231.8667135471,1109930.8239366377,0.45429751242511546,0
462,35,712701.9330322263,Formal,0.2917508476068961,668,427713.1270305757,928416.7878380511,0.6001290402158005,0
463,28,1184055.602926175,Informal,0.1764403427101483,696,424876.71391472436,464934.56717149355,0.35883172451084216,0
464,37,859157.4311794176,Formal,2.4871665370648692,669,276639.8265427612,854625.6218772327,0.3219896802417234,0
465,33,983335.8106943963,Formal,5.972814287665406,548,142740.78837380535,661209.2956337606,0.14515975806170117,0
466,32,1764286.4449201077,Formal,1.0748560735327195,670,152561.1922730501,1180389.5709358403,0.0864718950328718,0
467,41,2787500.0,Informal,5.129195595190131,796,549596.0971827215,578661.2814435064,0.19716451916868932,1
468,42,1601263.3170363049,Formal,1.504364368611164,694,339087.32105063775,931017.952640037,0.21176237377262652,0
469,29,722899.9811260458,Informal,10.861562282352137,746,303590.0611553691,2089057.859884445,0.4199613626804546,0
470,29,1641742.9633993318,Formal,11.301937549945613,626,248617.07216346738,751831.3881006761,0.15143483340942127,0
471,32,2391146.2877191612,Formal,1.764035057938895,724,270157.3826092438,571421.1972961422,0.11298237334819794,1
472,18,969054.5958358878,Informal,1.306783262156281,677,696087.3363405552,800059.4168278353,0.7183159125726283,0
473,19,1229304.4757731834,Formal,2.649226550765014,554,264533.0039784573,464435.2141903825,0.2151891652489727,0
474,48,1324190.3595797247,Formal,1.3756827230918525,681,130829.05930093348,1839862.9352135926,0.09879928392052059,0
475,51,887814.8760784564,Informal,5.5795630490897095,550,562951.2994011499,610023.8301245532,0.6340863558039792,0
476,32,1817746.1287545625,Formal,8.745358995806876,586,289809.32735626004,486382.7392201068,0.1594333349260517,0
477,40,1237363.6797673637,Formal,5.590384468442902,668,341932.71756466955,367094.02010771626,0.27633970768315763,0
478,38,1621291.9767130795,Formal,8.696322232633,679,1030646.6441088272,964946.4418618715,0.6356946551961017,0
479,65,843421.0639264187,Autónomo,2.529125421709347,531,329720.2242023896,860106.4922233323,0.3909319298565146,0
480,46,1056253.2491167032,Informal,0.8498920631877976,755,409552.6435676857,434756.1580133973,0.38774095503154765,0
481,33,1886357.6584274922,Informal,6.6961178453594625,707,146553.48331544557,743737.5192624814,0.07769124940898836,1
482,25,1090940.916352428,Informal,2.2351439594779685,579,286823.8496153251,262220.17651518056,0.2629141920667194,0
483,18,2787500.0,Formal,5.562605221006178,496,512502.25510835316,611520.0793868857,0.18385731124963342,0
484,37,1076418.1840534094,Formal,1.577966232167478,635,112603.77781294515,699132.7786694302,0.10460969489471018,0
485,27,1470789.7314456208,Informal,0.4235953125196913,605,384994.2675703519,1309142.2203704452,0.2617602362452897,0
486,20,2095416.9223780404,Formal,24.519091152837706,661,358952.7019693778,379195.95456015173,0.1713037143758535,0
487,28,646795.0912889512,Formal,0.8492078318230081,613,344308.51400215155,294207.76132366556,0.5323301284120817,0
488,24,545012.1014568933,Formal,22.292808225093893,449,691351.3141154749,356291.2530349934,1.2685063547532185,0
489,51,613011.8381826789,Formal,18.92253358553752,611,422734.29605228483,285767.41713670234,0.6896021735983328,0
490,43,2471311.9850255726,Desempleado,7.894982545309381,619,941323.8244770609,1087667.9439019356,0.380900440810722,0
491,34,997531.1057319089,Formal,5.385569647955132,713,166854.84096520522,1209282.092884771,0.16726780749636916,1
492,49,2787500.0,Informal,4.311464212746629,580,367890.0353833242,654303.1605599432,0.1319784880298921,0
493,35,991370.7739588032,Formal,10.053367838174587,817,354874.295661872,1026705.053298346,0.3579632413862333,0
494,26,1441569.971294066,Desempleado,1.7085060709710604,458,158247.2580126238,596119.8238726762,0.10977424694173442,0
495,50,2787500.0,Formal,3.1525637222570446,781,653304.5333856295,531608.1615286269,0.23436933933116755,1
496,40,2787500.0,Formal,4.829899848381276,627,1702593.9050694765,471983.3425746444,0.610796019755866,0
497,24,2787500.0,Informal,2.6482626810245047,735,330541.6350918553,477358.1308679589,0.1185799587773472,0
498,33,2405217.2719146595,Informal,2.7885944142798054,657,476349.4108540809,257124.83986430644,0.1980483910606902,0
499,26,2193477.949326148,Formal,2.0045126687582964,763,354887.13616806944,636248.9293659821,0.1617919780215221,1
500,21,1767773.0675757942,Formal,4.153224333367971,611,202984.09183642562,546369.5335693875,0.11482474507589621,0
501,44,1939902.4028808053,Formal,9.504787628013318,540,93513.39472330968,809278.3020446255,0.0482052058827495,0
502,54,997866.5468220841,Formal,1.1252792555119295,792,204097.01436248465,584188.8194536738,0.20453337674509134,1
503,21,873154.890368079,Formal,13.623416747176256,638,126250.24552449724,513942.12022567133,0.14459089322774837,0
504,40,1312285.0061493372,Formal,5.841221256891201,672,1102690.44784201,360634.8636138212,0.8402827454972267,0
505,28,1207273.866239296,Formal,8.665751567050782,773,308604.36792227736,577979.9166249856,0.2556208467293272,1
506,30,1047957.5729671654,Formal,4.061801483558453,546,262563.6028450717,806400.9849579238,0.2505479321091736,0
507,29,1861999.3870418451,Informal,7.559666651918516,709,623310.3550343248,314754.51193200634,0.334753254685318,0
508,26,2119350.619529555,Desempleado,0.08166529251670322,591,152537.59764099392,582424.393340192,0.07197374338883747,0
509,35,1373909.834591651,Informal,8.529205127799829,636,195553.1193922466,626396.7642905631,0.14233329907735046,0
510,26,2751708.9814525065,Formal,0.20483324931462432,657,350824.980495926,389331.0895359102,0.12749348963157464,0
511,37,742756.1897371551,Formal,11.032438677425304,499,687302.9522603002,415521.49710706103,0.925341265083932,0
